phase,year,all_corn,plant_date,plant_day,plot,plot_num,plot_dir,rotation,corn,crop,variety,yield_bush,yield_ton,damage,treated,treatment,notes,,measured_yield
3,1964,FALSE,23505,128,3SA,3,SW,1,TRUE,CC,P.A.G. SX29,68.3,NA,NA,TRUE,MLrP,NA,2050.890544,5065.699644
3,1964,FALSE,23505,128,3SB,3,SW,1,TRUE,CC,P.A.G. SX29,126.1,NA,NA,TRUE,MLrPNsPK,NA,3786.490448,9352.631407
3,1964,FALSE,23505,128,3SC,3,SE,1,TRUE,CC,P.A.G. SX29,89.2,NA,NA,TRUE,MLbP,NA,2678.469056,6615.818568
3,1964,FALSE,23505,128,3SD,3,SE,1,TRUE,CC,P.A.G. SX29,78.6,NA,NA,TRUE,MLbP,NA,2360.175648,5829.633851
3,1964,FALSE,23481,104,4NA,4,NW,2,FALSE,O,Goodfield,19.1,NA,NA,FALSE,none,NA,573.528688,1416.615859
3,1964,FALSE,23481,104,4NB,4,NW,2,FALSE,O,Goodfield,42.5,NA,NA,TRUE,0LNsPK,NA,1276.1764,3152.155708
3,1964,FALSE,23481,104,4NC,4,NE,2,FALSE,O,Goodfield,15,NA,NA,FALSE,none,NA,450.4152,1112.525544
3,1964,FALSE,23481,104,4ND,4,NE,2,FALSE,O,Goodfield,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
3,1964,FALSE,23481,104,4SA,4,SW,2,FALSE,O,Goodfield,52.5,NA,NA,TRUE,MLrP,NA,1576.4532,3893.839404
3,1964,FALSE,23481,104,4SB,4,SW,2,FALSE,O,Goodfield,58.5,NA,NA,TRUE,MLrPNsPK,NA,1756.61928,4338.849622
3,1964,FALSE,23481,104,4SC,4,SE,2,FALSE,O,Goodfield,49.7,NA,NA,TRUE,MLbP,NA,1492.375696,3686.167969
3,1964,FALSE,23481,104,4SD,4,SE,2,FALSE,O,Goodfield,NA,NA,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
3,1964,FALSE,23505,128,5NA,5,NW,3,TRUE,C,P.A.G. SX29,60.4,NA,NA,FALSE,none,NA,1813.671872,4479.769524
3,1964,FALSE,23505,128,5NB,5,NW,3,TRUE,C,P.A.G. SX29,143.9,NA,NA,TRUE,0LNsPK,NA,4320.983152,10672.82839
3,1964,FALSE,23505,128,5NC,5,NE,3,TRUE,C,P.A.G. SX29,66.9,NA,NA,FALSE,none,NA,2008.851792,4961.863926
3,1964,FALSE,23505,128,5ND,5,NE,3,TRUE,C,P.A.G. SX29,86.3,NA,NA,FALSE,none,NA,2591.388784,6400.730296
3,1964,FALSE,23505,128,5SA,5,SW,3,TRUE,C,P.A.G. SX29,109.9,NA,NA,TRUE,MLrP,NA,3300.042032,8151.103819
3,1964,FALSE,23505,128,5SB,5,SW,3,TRUE,C,P.A.G. SX29,140,NA,NA,TRUE,MLrPNsPK,NA,4203.8752,10383.57174
3,1964,FALSE,23505,128,5SC,5,SE,3,TRUE,C,P.A.G. SX29,146.2,NA,NA,TRUE,MLbP,NA,4390.046816,10843.41564
3,1964,FALSE,23505,128,5SD,5,SE,3,TRUE,C,P.A.G. SX29,133.2,NA,NA,TRUE,MLbP,NA,3999.686976,9879.226831
3,1965,FALSE,23874,132,3NA,3,NW,1,TRUE,CC,P.A.G. SX29,42.7,NA,NA,FALSE,none,NA,1282.181936,3166.989382
3,1965,FALSE,23874,132,3NB,3,NW,1,TRUE,CC,P.A.G. SX29,139.7,NA,NA,TRUE,0LNsPK,NA,4194.866896,10361.32123
3,1965,FALSE,23874,132,3NC,3,NE,1,TRUE,CC,P.A.G. SX29,52,NA,NA,FALSE,none,NA,1561.43936,3856.755219
3,1965,FALSE,23874,132,3ND,3,NE,1,TRUE,CC,P.A.G. SX29,57,NA,NA,FALSE,none,NA,1711.57776,4227.597067
3,1965,FALSE,23874,132,3SA,3,SW,1,TRUE,CC,P.A.G. SX29,102.1,NA,NA,TRUE,MLrP,NA,3065.826128,7572.590536
3,1965,FALSE,23874,132,3SB,3,SW,1,TRUE,CC,P.A.G. SX29,163.2,NA,NA,TRUE,MLrPNsPK,NA,4900.517376,12104.27792
3,1965,FALSE,23874,132,3SC,3,SE,1,TRUE,CC,P.A.G. SX29,126.4,NA,NA,TRUE,MLbP,NA,3795.498752,9374.881917
3,1965,FALSE,23874,132,3SD,3,SE,1,TRUE,CC,P.A.G. SX29,112.5,NA,NA,TRUE,MLbP,NA,3378.114,8343.94158
3,1965,FALSE,23874,132,4NA,4,NW,2,TRUE,C,P.A.G. SX29,64.3,NA,NA,FALSE,none,NA,1930.779824,4769.026165
3,1965,FALSE,23874,132,4NB,4,NW,2,TRUE,C,P.A.G. SX29,156.9,NA,NA,TRUE,0LNsPK,NA,4711.342992,11637.01719
3,1965,FALSE,23874,132,4NC,4,NE,2,TRUE,C,P.A.G. SX29,63.5,NA,NA,FALSE,none,NA,1906.75768,4709.69147
3,1965,FALSE,23874,132,4ND,4,NE,2,TRUE,C,P.A.G. SX29,69.3,NA,NA,FALSE,none,NA,2080.918224,5139.868013
3,1965,FALSE,23874,132,4SA,4,SW,2,TRUE,C,P.A.G. SX29,146.9,NA,NA,TRUE,MLrP,NA,4411.066192,10895.33349
3,1965,FALSE,23874,132,4SB,4,SW,2,TRUE,C,P.A.G. SX29,162.4,NA,NA,TRUE,MLrPNsPK,NA,4876.495232,12044.94322
3,1965,FALSE,23874,132,4SC,4,SE,2,TRUE,C,P.A.G. SX29,159.2,NA,NA,TRUE,MLbP,NA,4780.406656,11807.60444
3,1965,FALSE,23874,132,4SD,4,SE,2,TRUE,C,P.A.G. SX29,142.1,NA,NA,TRUE,MLbP,NA,4266.933328,10539.32532
3,1965,FALSE,23852,110,5NA,5,NW,3,FALSE,O,Goodfield,38.1,NA,NA,FALSE,none,NA,1144.054608,2825.814882
3,1965,FALSE,23852,110,5NB,5,NW,3,FALSE,O,Goodfield,78.3,NA,NA,TRUE,0LNsPK,NA,2351.167344,5807.38334
3,1965,FALSE,23852,110,5NC,5,NE,3,FALSE,O,Goodfield,39.1,NA,NA,FALSE,none,NA,1174.082288,2899.983251
3,1965,FALSE,23852,110,5ND,5,NE,3,FALSE,O,Goodfield,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
3,1965,FALSE,23852,110,5SA,5,SW,3,FALSE,O,Goodfield,102.6,NA,NA,TRUE,MLrP,NA,3080.839968,7609.674721
3,1965,FALSE,23852,110,5SB,5,SW,3,FALSE,O,Goodfield,99,NA,NA,TRUE,MLrPNsPK,NA,2972.74032,7342.66859
3,1965,FALSE,23852,110,5SC,5,SE,3,FALSE,O,Goodfield,93.6,NA,NA,TRUE,MLbP,NA,2810.590848,6942.159395
3,1965,FALSE,23852,110,5SD,5,SE,3,FALSE,O,Goodfield,NA,NA,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
3,1966,FALSE,24237,130,3NA,3,NW,1,TRUE,CC,Pioneer SX29,54,NA,NA,FALSE,none,NA,1621.49472,4005.091958
3,1966,FALSE,24237,130,3NB,3,NW,1,TRUE,CC,Pioneer SX29,116.4,NA,NA,TRUE,0LNsPK,NA,3495.221952,8633.198221
3,1966,FALSE,24237,130,3NC,3,NE,1,TRUE,CC,Pioneer SX29,50.1,NA,NA,FALSE,none,NA,1504.386768,3715.835317
3,1966,FALSE,24237,130,3ND,3,NE,1,TRUE,CC,Pioneer SX29,61.1,NA,NA,FALSE,none,NA,1834.691248,4531.687383
3,1966,FALSE,24237,130,3SA,3,SW,1,TRUE,CC,Pioneer SX29,86.8,NA,NA,TRUE,MLrP,NA,2606.402624,6437.814481
3,1966,FALSE,24237,130,3SB,3,SW,1,TRUE,CC,Pioneer SX29,130.8,NA,NA,TRUE,MLrPNsPK,NA,3927.620544,9701.222744
3,1966,FALSE,24237,130,3SC,3,SE,1,TRUE,CC,Pioneer SX29,121.4,NA,NA,TRUE,MLbP,NA,3645.360352,9004.040069
3,1966,FALSE,24237,130,3SD,3,SE,1,TRUE,CC,Pioneer SX29,110.3,NA,NA,TRUE,MLbP,NA,3312.053104,8180.771167
3,1966,FALSE,24196,90,4NA,4,NW,2,FALSE,O,Goodfield,30.2,NA,NA,FALSE,none,NA,906.835936,2239.884762
3,1966,FALSE,24196,90,4NB,4,NW,2,FALSE,O,Goodfield,56.2,NA,NA,TRUE,0LNsPK,NA,1687.555616,4168.262372
3,1966,FALSE,24196,90,4NC,4,NE,2,FALSE,O,Goodfield,23.5,NA,NA,FALSE,none,NA,705.65048,1742.956686
3,1966,FALSE,24196,90,4ND,4,NE,2,FALSE,O,Goodfield,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
3,1966,FALSE,24196,90,4SA,4,SW,2,FALSE,O,Goodfield,70.5,NA,NA,TRUE,MLrP,NA,2116.95144,5228.870057
3,1966,FALSE,24196,90,4SB,4,SW,2,FALSE,O,Goodfield,61.7,NA,NA,TRUE,MLrPNsPK,NA,1852.707856,4576.188404
3,1966,FALSE,24196,90,4SC,4,SE,2,FALSE,O,Goodfield,73.4,NA,NA,TRUE,MLbP,NA,2204.031712,5443.958329
3,1966,FALSE,24196,90,4SD,4,SE,2,FALSE,O,Goodfield,NA,NA,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
3,1966,FALSE,NA,NA,5NA,5,NW,3,FALSE,A,Du Prits,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
3,1966,FALSE,NA,NA,5NB,5,NW,3,FALSE,A,Du Prits,4.27,NA,NA,TRUE,0LNsPK,NA,128.2181936,316.6989382
3,1966,FALSE,NA,NA,5NC,5,NE,3,FALSE,A,Du Prits,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
3,1966,FALSE,NA,NA,5ND,5,NE,3,FALSE,A,Du Prits,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
3,1966,FALSE,NA,NA,5SA,5,SW,3,FALSE,A,Du Prits,4.67,NA,NA,TRUE,MLrP,NA,140.2292656,346.366286
3,1966,FALSE,NA,NA,5SB,5,SW,3,FALSE,A,Du Prits,5.4,NA,NA,TRUE,MLrPNsPK,NA,162.149472,400.5091958
3,1966,FALSE,NA,NA,5SC,5,SE,3,FALSE,A,Du Prits,5.29,NA,NA,TRUE,MLbP,NA,158.8464272,392.3506752
3,1966,FALSE,NA,NA,5SD,5,SE,3,FALSE,A,Du Prits,NA,NA,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
3,1967,TRUE,24609,137,3NA,3,NW,1,TRUE,CC,Pioneer SX29,43.01,NA,NA,FALSE,none,NA,1291.490517,3189.981576
3,1967,TRUE,24609,137,3NB,3,NW,1,TRUE,CC,Pioneer SX29,131.51,NA,NA,TRUE,0LNsPK,NA,3948.940197,9753.882286
3,1967,TRUE,24609,137,3NC,3,NE,1,TRUE,CC,Pioneer SX29,41.18,NA,NA,FALSE,none,NA,1236.539862,3054.25346
3,1967,TRUE,24609,137,3ND,3,NE,1,TRUE,CC,Pioneer SX29,50.44,NA,NA,FALSE,none,NA,1514.596179,3741.052563
3,1967,TRUE,24609,137,3SA,3,SW,1,TRUE,CC,Pioneer SX29,102.54,NA,NA,TRUE,MLrP,NA,3079.038307,7605.224619
3,1967,TRUE,24609,137,3SB,3,SW,1,TRUE,CC,Pioneer SX29,137.33,NA,NA,TRUE,MLrPNsPK,NA,4123.701294,10185.5422
3,1967,TRUE,24609,137,3SC,3,SE,1,TRUE,CC,Pioneer SX29,124.63,NA,NA,TRUE,MLbP,NA,3742.349758,9243.603903
3,1967,TRUE,24609,137,3SD,3,SE,1,TRUE,CC,Pioneer SX29,118.11,NA,NA,TRUE,MLbP,NA,3546.569285,8760.026133
3,1967,TRUE,24609,137,4NA,4,NW,2,TRUE,C,Pioneer SX29,65.46,NA,NA,FALSE,none,NA,1965.611933,4855.061474
3,1967,TRUE,24609,137,4NB,4,NW,2,TRUE,C,Pioneer SX29,141.12,NA,NA,TRUE,0LNsPK,NA,4237.506202,10466.64032
3,1967,TRUE,24609,137,4NC,4,NE,2,TRUE,C,Pioneer SX29,64.21,NA,NA,FALSE,none,NA,1928.077333,4762.351012
3,1967,TRUE,24609,137,4ND,4,NE,2,TRUE,C,Pioneer SX29,67.51,NA,NA,FALSE,none,NA,2027.168677,5007.106632
3,1967,TRUE,24609,137,4SA,4,SW,2,TRUE,C,Pioneer SX29,111.83,NA,NA,TRUE,MLrP,NA,3357.995454,8294.248772
3,1967,TRUE,24609,137,4SB,4,SW,2,TRUE,C,Pioneer SX29,138.05,NA,NA,TRUE,MLrPNsPK,NA,4145.321224,10238.94342
3,1967,TRUE,24609,137,4SC,4,SE,2,TRUE,C,Pioneer SX29,146.7,NA,NA,TRUE,MLbP,NA,4405.060656,10880.49982
3,1967,TRUE,24609,137,4SD,4,SE,2,TRUE,C,Pioneer SX29,140.79,NA,NA,TRUE,MLbP,NA,4227.597067,10442.16476
3,1967,TRUE,24609,137,5NA,5,NW,3,TRUE,C,Pioneer SX29,73.95,NA,NA,FALSE,none,NA,2220.546936,5484.750932
3,1967,TRUE,24609,137,5NB,5,NW,3,TRUE,C,Pioneer SX29,148.73,NA,NA,TRUE,0LNsPK,NA,4466.016846,11031.06161
3,1967,TRUE,24609,137,5NC,5,NE,3,TRUE,C,Pioneer SX29,77.34,NA,NA,FALSE,none,NA,2322.340771,5736.181705
3,1967,TRUE,24609,137,5ND,5,NE,3,TRUE,C,Pioneer SX29,89.92,NA,NA,FALSE,none,NA,2700.088986,6669.219794
3,1967,TRUE,24609,137,5SA,5,SW,3,TRUE,C,Pioneer SX29,119.92,NA,NA,TRUE,MLrP,NA,3600.919386,8894.270882
3,1967,TRUE,24609,137,5SB,5,SW,3,TRUE,C,Pioneer SX29,144.37,NA,NA,TRUE,MLrPNsPK,NA,4335.096162,10707.68752
3,1967,TRUE,24609,137,5SC,5,SE,3,TRUE,C,Pioneer SX29,156.59,NA,NA,TRUE,MLbP,NA,4702.034411,11614.025
3,1967,TRUE,24609,137,5SD,5,SE,3,TRUE,C,Pioneer SX29,143.32,NA,NA,TRUE,MLbP,NA,4303.567098,10629.81073
4,1968,FALSE,24964,126,3NA,3,NW,1,TRUE,CC,Pioneer SX29,37.6,NA,NA,FALSE,none,treatment amount present for untreated plot,1129.040768,2788.730697
4,1968,FALSE,24964,126,3NB,3,NW,1,TRUE,CC,Pioneer SX29,102.2,NA,NA,TRUE,LNPK,NA,3068.828896,7580.007373
4,1968,FALSE,24964,126,3NC,3,NE,1,TRUE,CC,Pioneer SX29,36.4,NA,NA,FALSE,none,NA,1093.007552,2699.728653
4,1968,FALSE,24964,126,3ND,3,NE,1,TRUE,CC,Pioneer SX29,37.8,NA,NA,FALSE,none,NA,1135.046304,2803.564371
4,1968,FALSE,24964,126,3SA,3,SW,1,TRUE,CC,Pioneer SX29,120,NA,NA,TRUE,LHNPK,NA,3603.3216,8900.204352
4,1968,FALSE,24964,126,3SB,3,SW,1,TRUE,CC,Pioneer SX29,106.8,NA,NA,TRUE,LNPK,NA,3206.956224,7921.181873
4,1968,FALSE,24964,126,3SC,3,SE,1,TRUE,CC,Pioneer SX29,83.4,NA,NA,TRUE,MLP,NA,2504.308512,6185.642025
4,1968,FALSE,24964,126,3SD,3,SE,1,TRUE,CC,Pioneer SX29,66.5,NA,NA,TRUE,MLP,NA,1996.84072,4932.196578
4,1968,FALSE,24995,157,4NA,4,NW,2,FALSE,S,Beeson,40.6,NA,NA,FALSE,none,NA,1219.123808,3011.235806
4,1968,FALSE,24995,157,4NB,4,NW,2,FALSE,S,Beeson,48.7,NA,NA,TRUE,LNPK,NA,1462.348016,3611.9996
4,1968,FALSE,24995,157,4NC,4,NE,2,FALSE,S,Beeson,37.1,NA,NA,FALSE,none,NA,1114.026928,2751.646512
4,1968,FALSE,24995,157,4ND,4,NE,2,FALSE,S,Beeson,37.1,NA,NA,FALSE,none,NA,1114.026928,2751.646512
4,1968,FALSE,24995,157,4SA,4,SW,2,FALSE,S,Beeson,48.4,NA,NA,TRUE,LHNPK,NA,1453.339712,3589.749089
4,1968,FALSE,24995,157,4SB,4,SW,2,FALSE,S,Beeson,52.6,NA,NA,TRUE,LNPK,NA,1579.455968,3901.256241
4,1968,FALSE,24995,157,4SC,4,SE,2,FALSE,S,Beeson,50.4,NA,NA,TRUE,MLP,NA,1513.395072,3738.085828
4,1968,FALSE,24995,157,4SD,4,SE,2,FALSE,S,Beeson,50.4,NA,NA,TRUE,MLP,NA,1513.395072,3738.085828
4,1968,FALSE,24925,87,5NA,5,NW,3,FALSE,O,Goodfield,31.8,NA,NA,FALSE,none,NA,954.880224,2358.554153
4,1968,FALSE,24925,87,5NB,5,NW,3,FALSE,O,Goodfield,66.4,NA,NA,TRUE,LNPK,NA,1993.837952,4924.779741
4,1968,FALSE,24925,87,5NC,5,NE,3,FALSE,O,Goodfield,32.8,NA,NA,FALSE,none,NA,984.907904,2432.722523
4,1968,FALSE,24925,87,5ND,5,NE,3,FALSE,O,Goodfield,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
4,1968,FALSE,24925,87,5SA,5,SW,3,FALSE,O,Goodfield,57.9,NA,NA,TRUE,LHNPK,NA,1738.602672,4294.3486
4,1968,FALSE,24925,87,5SB,5,SW,3,FALSE,O,Goodfield,84,NA,NA,TRUE,LNPK,NA,2522.32512,6230.143046
4,1968,FALSE,24925,87,5SC,5,SE,3,FALSE,O,Goodfield,78.9,NA,NA,TRUE,MLP,NA,2369.183952,5851.884361
4,1968,FALSE,24925,87,5SD,5,SE,3,FALSE,O,Goodfield,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
4,1969,FALSE,25337,134,3NA,3,NW,1,TRUE,CC,Pioneer 3306,51.9,NA,NA,FALSE,none,NA,1558.436592,3849.338382
4,1969,FALSE,25337,134,3NB,3,NW,1,TRUE,CC,Pioneer 3306,139.8,NA,NA,TRUE,LNPK,NA,4197.869664,10368.73807
4,1969,FALSE,25337,134,3NC,3,NE,1,TRUE,CC,Pioneer 3306,55.9,NA,NA,FALSE,none,NA,1678.547312,4146.011861
4,1969,FALSE,25337,134,3ND,3,NE,1,TRUE,CC,Pioneer 3306,70,NA,NA,FALSE,none,NA,2101.9376,5191.785872
4,1969,FALSE,25337,134,3SA,3,SW,1,TRUE,CC,Pioneer 3306,136.2,NA,NA,TRUE,LHNPK,NA,4089.770016,10101.73194
4,1969,FALSE,25337,134,3SB,3,SW,1,TRUE,CC,Pioneer 3306,139,NA,NA,TRUE,LNPK,NA,4173.84752,10309.40337
4,1969,FALSE,25337,134,3SC,3,SE,1,TRUE,CC,Pioneer 3306,115.2,NA,NA,TRUE,MLP,NA,3459.188736,8544.196178
4,1969,FALSE,25337,134,3SD,3,SE,1,TRUE,CC,Pioneer 3306,112.1,NA,NA,TRUE,MLP,NA,3366.102928,8314.274232
4,1969,FALSE,25337,134,4NA,4,NW,2,TRUE,C,Pioneer 3306,73.3,NA,NA,FALSE,none,NA,2201.028944,5436.541492
4,1969,FALSE,25337,134,4NB,4,NW,2,TRUE,C,Pioneer 3306,140.8,NA,NA,TRUE,LNPK,NA,4227.897344,10442.90644
4,1969,FALSE,25337,134,4NC,4,NE,2,TRUE,C,Pioneer 3306,66.9,NA,NA,FALSE,none,NA,2008.851792,4961.863926
4,1969,FALSE,25337,134,4ND,4,NE,2,TRUE,C,Pioneer 3306,72.5,NA,NA,FALSE,none,NA,2177.0068,5377.206796
4,1969,FALSE,25337,134,4SA,4,SW,2,TRUE,C,Pioneer 3306,145.1,NA,NA,TRUE,LHNPK,NA,4357.016368,10761.83043
4,1969,FALSE,25337,134,4SB,4,SW,2,TRUE,C,Pioneer 3306,147.5,NA,NA,TRUE,LNPK,NA,4429.0828,10939.83452
4,1969,FALSE,25337,134,4SC,4,SE,2,TRUE,C,Pioneer 3306,135.1,NA,NA,TRUE,MLP,NA,4056.739568,10020.14673
4,1969,FALSE,25337,134,4SD,4,SE,2,TRUE,C,Pioneer 3306,126,NA,NA,TRUE,MLP,NA,3783.48768,9345.21457
4,1969,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
4,1969,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
4,1969,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
4,1969,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
4,1969,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LHNPK,NA,#VALUE!,#VALUE!
4,1969,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,NA,NA,TRUE,LNPK,NA,#VALUE!,#VALUE!
4,1969,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
4,1969,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
4,1970,FALSE,25699,131,3NA,3,NW,1,TRUE,CC,Pioneer 3306,32,NA,NA,FALSE,none,NA,960.88576,2373.387827
4,1970,FALSE,25699,131,3NB,3,NW,1,TRUE,CC,Pioneer 3306,132.2,NA,NA,TRUE,LNPK,NA,3969.659296,9805.058461
4,1970,FALSE,25699,131,3NC,3,NE,1,TRUE,CC,Pioneer 3306,38.7,NA,NA,FALSE,none,treatment amount present for untreated plot,1162.071216,2870.315904
4,1970,FALSE,25699,131,3ND,3,NE,1,TRUE,CC,Pioneer 3306,43.1,NA,NA,FALSE,none,NA,1294.193008,3196.65673
4,1970,FALSE,25699,131,3SA,3,SW,1,TRUE,CC,Pioneer 3306,127.5,NA,NA,TRUE,LHNPK,NA,3828.5292,9456.467124
4,1970,FALSE,25699,131,3SB,3,SW,1,TRUE,CC,Pioneer 3306,129.7,NA,NA,TRUE,LNPK,NA,3894.590096,9619.637537
4,1970,FALSE,25699,131,3SC,3,SE,1,TRUE,CC,Pioneer 3306,73,NA,NA,TRUE,MLP,NA,2192.02064,5414.290981
4,1970,FALSE,25699,131,3SD,3,SE,1,TRUE,CC,Pioneer 3306,77.2,NA,NA,TRUE,MLP,NA,2318.136896,5725.798133
4,1970,FALSE,25709,141,4NA,4,NW,2,FALSE,S,Beeson,46.3,NA,NA,FALSE,none,NA,1390.281584,3433.995512
4,1970,FALSE,25709,141,4NB,4,NW,2,FALSE,S,Beeson,47.4,NA,NA,TRUE,LNPK,NA,1423.312032,3515.580719
4,1970,FALSE,25709,141,4NC,4,NE,2,FALSE,S,Beeson,39.6,NA,NA,FALSE,none,NA,1189.096128,2937.067436
4,1970,FALSE,25709,141,4ND,4,NE,2,FALSE,S,Beeson,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
4,1970,FALSE,25709,141,4SA,4,SW,2,FALSE,S,Beeson,57.1,NA,NA,TRUE,LHNPK,NA,1714.580528,4235.013904
4,1970,FALSE,25709,141,4SB,4,SW,2,FALSE,S,Beeson,57.2,NA,NA,TRUE,LNPK,NA,1717.583296,4242.430741
4,1970,FALSE,25709,141,4SC,4,SE,2,FALSE,S,Beeson,60.9,NA,NA,TRUE,MLP,NA,1828.685712,4516.853709
4,1970,FALSE,25709,141,4SD,4,SE,2,FALSE,S,Beeson,NA,NA,NA,TRUE,MLP,NA,#VALUE!,#VALUE!
4,1970,FALSE,25699,131,5NA,5,NW,3,TRUE,C,Pioneer 3306,82.4,NA,NA,FALSE,none,NA,2474.280832,6111.473655
4,1970,FALSE,25699,131,5NB,5,NW,3,TRUE,C,Pioneer 3306,127,NA,NA,TRUE,LNPK,NA,3813.51536,9419.382939
4,1970,FALSE,25699,131,5NC,5,NE,3,TRUE,C,Pioneer 3306,81.4,NA,NA,FALSE,none,NA,2444.253152,6037.305285
4,1970,FALSE,25699,131,5ND,5,NE,3,TRUE,C,Pioneer 3306,85.8,NA,NA,FALSE,none,NA,2576.374944,6363.646112
4,1970,FALSE,25699,131,5SA,5,SW,3,TRUE,C,Pioneer 3306,136.6,NA,NA,TRUE,LHNPK,NA,4101.781088,10131.39929
4,1970,FALSE,25699,131,5SB,5,SW,3,TRUE,C,Pioneer 3306,139.3,NA,NA,TRUE,LNPK,NA,4182.855824,10331.65389
4,1970,FALSE,25699,131,5SC,5,SE,3,TRUE,C,Pioneer 3306,133.3,NA,NA,TRUE,MLP,NA,4002.689744,9886.643668
4,1970,FALSE,25699,131,5SD,5,SE,3,TRUE,C,Pioneer 3306,126.3,NA,NA,TRUE,MLP,NA,3792.495984,9367.46508
4,1971,FALSE,26058,125,3NA,3,NW,1,TRUE,CC,Pioneer 3376,52.4,NA,NA,FALSE,none,NA,1573.450432,3886.422567
4,1971,FALSE,26058,125,3NB,3,NW,1,TRUE,CC,Pioneer 3376,131.3,NA,NA,TRUE,LNPK,NA,3942.634384,9738.306928
4,1971,FALSE,26058,125,3NC,3,NE,1,TRUE,CC,Pioneer 3376,52.4,NA,NA,FALSE,none,NA,1573.450432,3886.422567
4,1971,FALSE,26058,125,3ND,3,NE,1,TRUE,CC,Pioneer 3376,52.4,NA,NA,FALSE,none,NA,1573.450432,3886.422567
4,1971,FALSE,26058,125,3SA,3,SW,1,TRUE,CC,Pioneer 3376,146,NA,NA,TRUE,LHNPK,NA,4384.04128,10828.58196
4,1971,FALSE,26058,125,3SB,3,SW,1,TRUE,CC,Pioneer 3376,127.2,NA,NA,TRUE,LNPK,NA,3819.520896,9434.216613
4,1971,FALSE,26058,125,3SC,3,SE,1,TRUE,CC,Pioneer 3376,107.7,NA,NA,TRUE,MLP,NA,3233.981136,7987.933406
4,1971,FALSE,26058,125,3SD,3,SE,1,TRUE,CC,Pioneer 3376,92.5,NA,NA,TRUE,MLP,NA,2777.5604,6860.574188
4,1971,FALSE,26058,125,4NA,4,NW,2,TRUE,C,Pioneer 3376,77.9,NA,NA,FALSE,none,NA,2339.156272,5777.715992
4,1971,FALSE,26058,125,4NB,4,NW,2,TRUE,C,Pioneer 3376,134,NA,NA,TRUE,LNPK,NA,4023.70912,9938.561526
4,1971,FALSE,26058,125,4NC,4,NE,2,TRUE,C,Pioneer 3376,77.9,NA,NA,FALSE,none,NA,2339.156272,5777.715992
4,1971,FALSE,26058,125,4ND,4,NE,2,TRUE,C,Pioneer 3376,77.9,NA,NA,FALSE,none,NA,2339.156272,5777.715992
4,1971,FALSE,26058,125,4SA,4,SW,2,TRUE,C,Pioneer 3376,168.9,NA,NA,TRUE,LHNPK,NA,5071.675152,12527.03763
4,1971,FALSE,26058,125,4SB,4,SW,2,TRUE,C,Pioneer 3376,138.2,NA,NA,TRUE,LNPK,NA,4149.825376,10250.06868
4,1971,FALSE,26058,125,4SC,4,SE,2,TRUE,C,Pioneer 3376,125.6,NA,NA,TRUE,MLP,NA,3771.476608,9315.547222
4,1971,FALSE,26058,125,4SD,4,SE,2,TRUE,C,Pioneer 3376,114.8,NA,NA,TRUE,MLP,NA,3447.177664,8514.52883
4,1971,FALSE,26023,90,5NA,5,NW,3,FALSE,O,NA,32.9,NA,NA,FALSE,none,NA,987.910672,2440.13936
4,1971,FALSE,26023,90,5NB,5,NW,3,FALSE,O,NA,75.7,NA,NA,TRUE,LNPK,NA,2273.095376,5614.545579
4,1971,FALSE,26023,90,5NC,5,NE,3,FALSE,O,NA,30.2,NA,NA,FALSE,none,NA,906.835936,2239.884762
4,1971,FALSE,26023,90,5ND,5,NE,3,FALSE,O,NA,NA,NA,NA,FALSE,none,NA,#VALUE!,#VALUE!
